adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase,FCG_Poor,FCG_Borderline,FCG_Acceptable,FCG_finalphase,HDDS_Phase1,HDDS_Phase2,HDDS_Phase3,HDDS_Phase4,HDDS_Phase5,HDDS_finalphase,HHS_Phase1,HHS_Phase2,HHS_Phase3,HHS_Phase4,HHS_Phase5,HHS_finalphase,LhHCSCat_NoStrategies,LhHCSCat_StressStrategies,LhHCSCat_CrisisStategies,LhHCSCat_EmergencyStrategies,LhHCSCat_finalphase,rCSI_Phase1,rCSI_Phase2,rCSI_Phase3,rCSI_finalphase
Chad,Ouaddai,Assoungha,435147.4,2,317657.602,100083.902,17405.896,0,0,17405.896,1,2,2,3,0.9,4.4,94.7,1,96.9,1.8,0.4,0.9,0,1,97.8,1.8,0.4,0,0,1,58.8,9.3,31.9,0,3,36.7,58.8,4.4,2
Chad,Ouaddai,Djourouf Al Ahmar,124201.6,1,101845.312,18630.24,3726.048,0,0,3726.048,1,1,3,3,9.6,29.9,60.5,2,94.9,4.5,0.6,0,0,1,74.6,10.7,14.7,0,0,2,83.1,5.6,7.9,3.4,1,80.2,19.8,0,1
Chad,Ouaddai,Ouara,500668.2,2,360481.104,125167.05,15020.046,0,0,15020.046,1,3,3,3,0,3.9,96.1,1,96.9,1.8,0.9,0.4,0,1,98.2,0.9,0.9,0,0,1,45.6,15.4,38.2,0.9,3,21.1,74.6,4.4,2
Chad,Salamat,Aboudeia,98533.4,3,49266.7,27589.352,20692.014,985.334,0,21677.348,2,3,4,3,65.4,22.9,11.7,4,35,24.3,24.3,12.6,3.7,3,60.7,33.2,6.1,0,0,2,39.3,1.4,47.7,11.7,3,34.6,60.3,5.1,2
Chad,Salamat,Bahr Azoum,277578.2,3,155443.792,63842.986,58291.422,0,0,58291.422,2,3,4,3,45.3,38.7,16,4,46.1,19.5,22.3,8.2,3.9,3,68.8,11.7,19.5,0,0,2,45.3,5.1,45.7,3.9,3,37.9,48.4,13.7,2
Chad,Salamat,Haraze Mangueigne,87429,2,69068.91,16611.51,1748.58,0,0,1748.58,1,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,Sila,Abdi,162825,1,148170.75,13026,1628.25,0,0,1628.25,1,1,2,3,1.8,38.6,59.6,1,99.6,0.4,0,0,0,1,87.7,10.5,1.8,0,0,1,95.2,2.2,2.6,0,1,84.6,15.4,0,1
Chad,Sila,Kimiti,466065,2,368191.35,83891.7,13981.95,0,0,13981.95,2,1,3,3,5.7,31.3,63,2,93,3.9,1.7,1.3,0,1,76.5,15.2,7.8,0.4,0,2,88.7,1.3,5.7,4.3,1,73.5,25.7,0.9,2
Chad,Tandjile,Tandjile Centre,134072,1,115301.92,14747.92,4022.16,0,0,4022.16,1,3,2,1,0.9,7,92.1,1,89.9,7.5,1.8,0.9,0,1,82.9,2.2,7.5,0.4,7,1,63.2,12.3,16.2,8.3,3,45.2,46.9,7.9,2
Chad,Tandjile,Tandjile Est,387917,2,290937.75,77583.4,19395.85,0,0,19395.85,1,3,2,1,0,0.9,99.1,1,98.3,0.9,0.9,0,0,1,81.2,1.3,10.9,0.9,5.7,1,60.3,11.4,10.5,17.9,3,50.7,46.3,3.1,2
Chad,Tandjile,Tandjile Ouest,486374,1,423145.38,48637.4,14591.22,0,0,14591.22,1,1,2,1,2.1,17.9,80,1,82.1,11.3,4.6,2.1,0,1,91.3,1.5,7.2,0,0,1,83.1,6.7,2.1,8.2,1,80,19.5,0.5,2
Chad,Tibesti,Tibesti Est,21917.5,2,17095.65,3287.625,1315.05,219.175,0,1534.225,1,3,3,4,2.5,4.2,93.2,1,69.5,21.2,8.5,0.8,0,2,98.3,0.8,0.8,0,0,1,63.6,1.7,16.1,18.6,3,93.2,6.8,0,1
Chad,Tibesti,Tibesti Ouest,16903.9,2,12001.769,2535.585,1859.429,507.117,0,2366.546,1,3,3,4,0.8,10.5,88.7,1,82.7,12.8,4.5,0,0,1,96.2,2.3,1.5,0,0,1,65.4,6,18,10.5,3,92.5,7.5,0,1
Chad,Wadi Fira,Biltine,257534.6,2,190575.604,41205.536,25753.46,0,0,25753.46,1,3,4,1,0,10.1,89.9,1,97.8,2.2,0,0,0,1,49.6,39.9,10.1,0.4,0,2,57.5,21.5,11,10.1,3,76.3,23.7,0,2
Chad,Wadi Fira,Dartama,273271.5,2,210419.055,38258.01,21861.72,2732.715,0,24594.435,2,3,4,1,1.3,32.9,65.8,1,88.9,9.3,1.8,0,0,1,39.6,32.4,28,0,0,3,20.4,35.1,41.3,3.1,3,57.8,41.3,0.9,2
Chad,Wadi Fira,Iriba,212561.6,2,136039.424,53140.4,19130.544,4251.232,0,23381.776,2,3,4,1,4.9,42.9,52.2,1,81.9,14.2,3.5,0.4,0,1,68.6,20.8,10.6,0,0,2,27.9,30.1,30.5,11.5,3,69.5,30.1,0.4,2
Chad,Wadi Fira,Megri,31114.4,1,26136.096,3422.584,1555.72,0,0,1555.72,1,1,4,1,0,16.7,83.3,1,96.1,1.8,0.9,1.3,0,1,82.9,9.2,7.9,0,0,1,100,0,0,0,1,89.9,10.1,0,1
